key,HASH(key)
261,5660771976116994409
262,17061486795440192894
263,10015457541053839763
264,2969428286667486632
265,14370143105990685117
266,7324113851604331986
267,278084597217978855
268,11678799416541177340
269,4632770162154824209
270,16033484981478022694
271,8987455727091669563
272,1941426472705316432
273,13342141292028514917
274,6296112037642161786
275,17696826856965360271
276,10650797602579007140
277,3604768348192654009
278,15005483167515852494
279,7959453913129499363
280,913424658743146232
281,12314139478066344717
282,5268110223679991586
283,16668825043003190071
284,9622795788616836940
285,2576766534230483809
286,13977481353553682294
287,6931452099167329163
288,18332166918490527648
289,11286137664104174517
290,4240108409717821386
291,15640823229041019871
292,8594793974654666740
293,1548764720268313609
294,12949479539591512094
295,5903450285205158963
296,17304165104528357448
297,10258135850142004317
298,3212106595755651186
299,14612821415078849671
300,7566792160692496540
301,520762906306143409
302,11921477725629341894
303,4875448471242988763
304,16276163290566187248
305,9230134036179834117
306,2184104781793480986
307,13584819601116679471
308,6538790346730326340
309,17939505166053524825
310,10893475911667171694
311,3847446657280818563
312,15248161476604017048
313,8202132222217663917
314,1156102967831310786
315,12556817787154509271
316,5510788532768156140
317,16911503352091354625
318,9865474097705001494
319,2819444843318648363
320,14220159662641846848
321,7174130408255493717
322,128101153869140586
323,11528815973192339071
324,4482786718805985940
325,15883501538129184425
326,8837472283742831294
327,1791443029356478163
328,13192157848679676648
329,6146128594293323517
330,17546843413616522002
331,10500814159230168871
332,3454784904843815740
333,14855499724167014225
334,7809470469780661094
335,763441215394307963
336,12164156034717506448
337,5118126780331153317
338,16518841599654351802
339,9472812345267998671
340,2426783090881645540
341,13827497910204844025
342,6781468655818490894
343,18182183475141689379
344,11136154220755336248
345,4090124966368983117
346,15490839785692181602
347,8444810531305828471
348,1398781276919475340
349,12799496096242673825
350,5753466841856320694
351,17154181661179519179
352,10108152406793166048
353,3062123152406812917
354,14462837971730011402
355,7416808717343658271
356,370779462957305140
357,11771494282280503625
358,4725465027894150494
359,16126179847217348979
360,9080150592830995848
361,2034121338444642717
362,13434836157767841202
363,6388806903381488071
364,17789521722704686556
365,10743492468318333425
366,3697463213931980294
367,15098178033255178779
368,8052148778868825648
369,1006119524482472517
370,12406834343805671002
371,5360805089419317871
372,16761519908742516356
373,9715490654356163225
374,2669461399969810094
375,14070176219293008579
376,7024146964906655448
377,18424861784229853933
378,11378832529843500802
379,4332803275457147671
380,15733518094780346156
381,8687488840393993025
382,1641459586007639894
383,13042174405330838379
384,5996145150944485248
385,17396859970267683733
386,10350830715881330602
387,3304801461494977471
388,14705516280818175956
389,7659487026431822825
390,613457772045469694
391,12014172591368668179
392,4968143336982315048
393,16368858156305513533
394,9322828901919160402
395,2276799647532807271
396,13677514466856005756
397,6631485212469652625
398,18032200031792851110
399,10986170777406497979
400,3940141523020144848
401,15340856342343343333
402,8294827087956990202
403,1248797833570637071
404,12649512652893835556
405,5603483398507482425
406,17004198217830680910
407,9958168963444327779
408,2912139709057974648
409,14312854528381173133
410,7266825273994820002
411,220796019608466871
412,11621510838931665356
413,4575481584545312225
414,15976196403868510710
415,8930167149482157579
416,1884137895095804448
417,13284852714419002933
418,6238823460032649802
419,17639538279355848287
420,10593509024969495156
421,3547479770583142025
422,14948194589906340510
423,7902165335519987379
424,856136081133634248
425,12256850900456832733
426,5210821646070479602
427,16611536465393678087
428,9565507211007324956
429,2519477956620971825
430,13920192775944170310
431,6874163521557817179
432,18274878340881015664
433,11228849086494662533
434,4182819832108309402
435,15583534651431507887
436,8537505397045154756
437,1491476142658801625
438,12892190961982000110
439,5846161707595646979
440,17246876526918845464
441,10200847272532492333
442,3154818018146139202
443,14555532837469337687
444,7509503583082984556
445,463474328696631425
446,11864189148019829910
447,4818159893633476779
448,16218874712956675264
449,9172845458570322133
450,2126816204183969002
451,13527531023507167487
452,6481501769120814356
453,17882216588444012841
454,10836187334057659710
455,3790158079671306579
456,15190872898994505064
457,8144843644608151933
458,1098814390221798802
459,12499529209544997287
460,5453499955158644156
461,16854214774481842641
462,9808185520095489510
463,2762156265709136379
464,14162871085032334864
465,7116841830645981733
466,70812576259628602
467,11471527395582827087
468,4425498141196473956
469,15826212960519672441
470,8780183706133319310
471,1734154451746966179
472,13134869271070164664
473,6088840016683811533
474,17489554836007010018
475,10443525581620656887
476,3397496327234303756
477,14798211146557502241
478,7752181892171149110
479,706152637784795979
480,12106867457107994464
481,5060838202721641333
482,16461553022044839818
483,9415523767658486687
484,2369494513272133556
485,13770209332595332041
486,6724180078208978910
487,18124894897532177395
488,11078865643145824264
489,4032836388759471133
490,15433551208082669618
491,8387521953696316487
492,1341492699309963356
493,12742207518633161841
494,5696178264246808710
495,17096893083570007195
496,10050863829183654064
497,3004834574797300933
498,14405549394120499418
499,7359520139734146287
500,313490885347793156
501,11714205704670991641
502,4668176450284638510
503,16068891269607836995
504,9022862015221483864
505,1976832760835130733
506,13377547580158329218
507,6331518325771976087
508,17732233145095174572
509,10686203890708821441
510,3640174636322468310
511,15040889455645666795
512,7994860201259313664
513,948830946872960533
514,12349545766196159018
515,5303516511809805887
516,16704231331133004372
517,9658202076746651241
518,2612172822360298110
519,14012887641683496595
520,6966858387297143464
521,18367573206620341949
522,11321543952233988818
523,4275514697847635687
524,15676229517170834172
525,8630200262784481041
526,1584171008398127910
527,12984885827721326395
528,5938856573334973264
529,17339571392658171749
530,10293542138271818618
531,3247512883885465487
532,14648227703208663972
533,7602198448822310841
534,556169194435957710
535,11956884013759156195
536,4910854759372803064
537,16311569578696001549
538,9265540324309648418
539,2219511069923295287
540,13620225889246493772
541,6574196634860140641
542,17974911454183339126
543,10928882199796985995
544,3882852945410632864
545,15283567764733831349
546,8237538510347478218
547,1191509255961125087
548,12592224075284323572
549,5546194820897970441
550,16946909640221168926
551,9900880385834815795
552,2854851131448462664
553,14255565950771661149
554,7209536696385308018
555,163507441998954887
556,11564222261322153372
557,4518193006935800241
558,15918907826258998726
559,8872878571872645595
560,1826849317486292464
561,13227564136809490949
562,6181534882423137818
563,17582249701746336303
564,10536220447359983172
565,3490191192973630041
566,14890906012296828526
567,7844876757910475395
568,798847503524122264
569,12199562322847320749
570,5153533068460967618
571,16554247887784166103
572,9508218633397812972
573,2462189379011459841
574,13862904198334658326
575,6816874943948305195
576,18217589763271503680
577,11171560508885150549
578,4125531254498797418
579,15526246073821995903
580,8480216819435642772
581,1434187565049289641
582,12834902384372488126
583,5788873129986134995
584,17189587949309333480
585,10143558694922980349
586,3097529440536627218
587,14498244259859825703
588,7452215005473472572
589,406185751087119441
590,11806900570410317926
591,4760871316023964795
592,16161586135347163280
593,9115556880960810149
594,2069527626574457018
595,13470242445897655503
596,6424213191511302372
597,17824928010834500857
598,10778898756448147726
599,3732869502061794595
600,15133584321384993080
601,8087555066998639949
602,1041525812612286818
603,12442240631935485303
604,5396211377549132172
605,16796926196872330657
606,9750896942485977526
607,2704867688099624395
608,14105582507422822880
609,7059553253036469749
610,13523998650116618
611,11414238817973315103
612,4368209563586961972
613,15768924382910160457
614,8722895128523807326
615,1676865874137454195
616,13077580693460652680
617,6031551439074299549
618,17432266258397498034
619,10386237004011144903
620,3340207749624791772
621,14740922568947990257
622,7694893314561637126
623,648864060175283995
624,12049578879498482480
625,5003549625112129349
626,16404264444435327834
627,9358235190048974703
628,2312205935662621572
629,13712920754985820057
630,6666891500599466926
631,18067606319922665411
632,11021577065536312280
633,3975547811149959149
634,15376262630473157634
635,8330233376086804503
636,1284204121700451372
637,12684918941023649857
638,5638889686637296726
639,17039604505960495211
640,9993575251574142080
641,2947545997187788949
642,14348260816510987434
643,7302231562124634303
644,256202307738281172
645,11656917127061479657
646,4610887872675126526
647,16011602691998325011
648,8965573437611971880
649,1919544183225618749
650,13320259002548817234
651,6274229748162464103
652,17674944567485662588
653,10628915313099309457
654,3582886058712956326
655,14983600878036154811
656,7937571623649801680
657,891542369263448549
658,12292257188586647034
659,5246227934200293903
660,16646942753523492388
661,9600913499137139257
662,2554884244750786126
663,13955599064073984611
664,6909569809687631480
665,18310284629010829965
666,11264255374624476834
667,4218226120238123703
668,15618940939561322188
669,8572911685174969057
670,1526882430788615926
671,12927597250111814411
672,5881567995725461280
673,17282282815048659765
674,10236253560662306634
675,3190224306275953503
676,14590939125599151988
677,7544909871212798857
678,498880616826445726
679,11899595436149644211
680,4853566181763291080
681,16254281001086489565
682,9208251746700136434
683,2162222492313783303
684,13562937311636981788
685,6516908057250628657
686,17917622876573827142
687,10871593622187474011
688,3825564367801120880
689,15226279187124319365
690,8180249932737966234
691,1134220678351613103
692,12534935497674811588
693,5488906243288458457
694,16889621062611656942
695,9843591808225303811
696,2797562553838950680
697,14198277373162149165
698,7152248118775796034
699,106218864389442903
700,11506933683712641388
701,4460904429326288257
702,15861619248649486742
703,8815589994263133611
704,1769560739876780480
705,13170275559199978965
706,6124246304813625834
707,17524961124136824319
708,10478931869750471188
709,3432902615364118057
710,14833617434687316542
711,7787588180300963411
712,741558925914610280
713,12142273745237808765
714,5096244490851455634
715,16496959310174654119
716,9450930055788300988
717,2404900801401947857
718,13805615620725146342
719,6759586366338793211
720,18160301185661991696
721,11114271931275638565
722,4068242676889285434
723,15468957496212483919
724,8422928241826130788
725,1376898987439777657
726,12777613806762976142
727,5731584552376623011
728,17132299371699821496
729,10086270117313468365
730,3040240862927115234
731,14440955682250313719
732,7394926427863960588
733,348897173477607457
734,11749611992800805942
735,4703582738414452811
736,16104297557737651296
737,9058268303351298165
738,2012239048964945034
739,13412953868288143519
740,6366924613901790388
741,17767639433224988873
742,10721610178838635742
743,3675580924452282611
744,15076295743775481096
745,8030266489389127965
746,984237235002774834
747,12384952054325973319
748,5338922799939620188
749,16739637619262818673
750,9693608364876465542
751,2647579110490112411
752,14048293929813310896
753,7002264675426957765
754,18402979494750156250
755,11356950240363803119
756,4310920985977449988
757,15711635805300648473
758,8665606550914295342
759,1619577296527942211
760,13020292115851140696
761,5974262861464787565
762,17374977680787986050
763,10328948426401632919
764,3282919172015279788
765,14683633991338478273
766,7637604736952125142
767,591575482565772011
768,11992290301888970496
769,4946261047502617365
770,16346975866825815850
771,9300946612439462719
772,2254917358053109588
773,13655632177376308073
774,6609602922989954942
775,18010317742313153427
776,10964288487926800296
777,3918259233540447165
778,15318974052863645650
779,8272944798477292519
780,1226915544090939388
781,12627630363414137873
782,5581601109027784742
783,16982315928350983227
784,9936286673964630096
785,2890257419578276965
786,14290972238901475450
787,7244942984515122319
788,198913730128769188
789,11599628549451967673
790,4553599295065614542
791,15954314114388813027
792,8908284860002459896
793,1862255605616106765
794,13262970424939305250
795,6216941170552952119
796,17617655989876150604
797,10571626735489797473
798,3525597481103444342
799,14926312300426642827
800,7880283046040289696
801,834253791653936565
802,12234968610977135050
803,5188939356590781919
804,16589654175913980404
805,9543624921527627273
806,2497595667141274142
807,13898310486464472627
808,6852281232078119496
809,18252996051401317981
810,11206966797014964850
811,4160937542628611719
812,15561652361951810204
813,8515623107565457073
814,1469593853179103942
815,12870308672502302427
816,5824279418115949296
817,17224994237439147781
818,10178964983052794650
819,3132935728666441519
820,14533650547989640004
821,7487621293603286873
822,441592039216933742
823,11842306858540132227
824,4796277604153779096
825,16196992423476977581
826,9150963169090624450
827,2104933914704271319
828,13505648734027469804
829,6459619479641116673
830,17860334298964315158
831,10814305044577962027
832,3768275790191608896
833,15168990609514807381
834,8122961355128454250
835,1076932100742101119
836,12477646920065299604
837,5431617665678946473
838,16832332485002144958
839,9786303230615791827
840,2740273976229438696
841,14140988795552637181
842,7094959541166284050
843,48930286779930919
844,11449645106103129404
845,4403615851716776273
846,15804330671039974758
847,8758301416653621627
848,1712272162267268496
849,13112986981590466981
850,6066957727204113850
851,17467672546527312335
852,10421643292140959204
853,3375614037754606073
854,14776328857077804558
855,7730299602691451427
856,684270348305098296
857,12084985167628296781
858,5038955913241943650
859,16439670732565142135
860,9393641478178789004
861,2347612223792435873
862,13748327043115634358
863,6702297788729281227
864,18103012608052479712
865,11056983353666126581
866,4010954099279773450
867,15411668918602971935
868,8365639664216618804
869,1319610409830265673
870,12720325229153464158
871,5674295974767111027
872,17075010794090309512
873,10028981539703956381
874,2982952285317603250
875,14383667104640801735
876,7337637850254448604
877,291608595868095473
878,11692323415191293958
879,4646294160804940827
880,16047008980128139312
881,9000979725741786181
882,1954950471355433050
883,13355665290678631535
884,6309636036292278404
885,17710350855615476889
886,10664321601229123758
887,3618292346842770627
888,15019007166165969112
889,7972977911779615981
890,926948657393262850
891,12327663476716461335
892,5281634222330108204
893,16682349041653306689
894,9636319787266953558
895,2590290532880600427
896,13991005352203798912
897,6944976097817445781
898,18345690917140644266
899,11299661662754291135
900,4253632408367938004
901,15654347227691136489
902,8608317973304783358
903,1562288718918430227
904,12963003538241628712
905,5916974283855275581
906,17317689103178474066
907,10271659848792120935
908,3225630594405767804
909,14626345413728966289
910,7580316159342613158
911,534286904956260027
912,11935001724279458512
913,4888972469893105381
914,16289687289216303866
915,9243658034829950735
916,2197628780443597604
917,13598343599766796089
918,6552314345380442958
919,17953029164703641443
920,10906999910317288312
921,3860970655930935181
922,15261685475254133666
923,8215656220867780535
924,1169626966481427404
925,12570341785804625889
926,5524312531418272758
927,16925027350741471243
928,9878998096355118112
929,2832968841968764981
930,14233683661291963466
931,7187654406905610335
932,141625152519257204
933,11542339971842455689
934,4496310717456102558
935,15897025536779301043
936,8850996282392947912
937,1804967028006594781
938,13205681847329793266
939,6159652592943440135
940,17560367412266638620
941,10514338157880285489
942,3468308903493932358
943,14869023722817130843
944,7822994468430777712
945,776965214044424581
946,12177680033367623066
947,5131650778981269935
948,16532365598304468420
949,9486336343918115289
950,2440307089531762158
951,13841021908854960643
952,6794992654468607512
953,18195707473791805997
954,11149678219405452866
955,4103648965019099735
956,15504363784342298220
957,8458334529955945089
958,1412305275569591958
959,12813020094892790443
960,5766990840506437312
961,17167705659829635797
962,10121676405443282666
963,3075647151056929535
964,14476361970380128020
965,7430332715993774889
966,384303461607421758
967,11785018280930620243
968,4738989026544267112
969,16139703845867465597
970,9093674591481112466
971,2047645337094759335
972,13448360156417957820
973,6402330902031604689
974,17803045721354803174
975,10757016466968450043
976,3710987212582096912
977,15111702031905295397
978,8065672777518942266
979,1019643523132589135
980,12420358342455787620
981,5374329088069434489
982,16775043907392632974
983,9729014653006279843
984,2682985398619926712
985,14083700217943125197
986,7037670963556772066
987,18438385782879970551
988,11392356528493617420
989,4346327274107264289
990,15747042093430462774
991,8701012839044109643
992,1654983584657756512
993,13055698403980954997
994,6009669149594601866
995,17410383968917800351
996,10364354714531447220
997,3318325460145094089
998,14719040279468292574
999,7673011025081939443
1000,626981770695586312
1001,12027696590018784797
1002,4981667335632431666
1003,16382382154955630151
1004,9336352900569277020
1005,2290323646182923889
1006,13691038465506122374
1007,6645009211119769243
1008,18045724030442967728
1009,10999694776056614597
1010,3953665521670261466
1011,15354380340993459951
1012,8308351086607106820
1013,1262321832220753689
1014,12663036651543952174
1015,5617007397157599043
1016,17017722216480797528
1017,9971692962094444397
1018,2925663707708091266
1019,14326378527031289751
1020,7280349272644936620
1021,234320018258583489
1022,11635034837581781974
1023,4589005583195428843
1024,15989720402518627328
1025,8943691148132274197
1026,1897661893745921066
1027,13298376713069119551
1028,6252347458682766420
1029,17653062278005964905
1030,10607033023619611774
1031,3561003769233258643
1032,14961718588556457128
1033,7915689334170103997
1034,869660079783750866
1035,12270374899106949351
1036,5224345644720596220
1037,16625060464043794705
1038,9579031209657441574
1039,2533001955271088443
1040,13933716774594286928
1041,6887687520207933797
1042,18288402339531132282
1043,11242373085144779151
1044,4196343830758426020
1045,15597058650081624505
1046,8551029395695271374
1047,1505000141308918243
1048,12905714960632116728
1049,5859685706245763597
1050,17260400525568962082
1051,10214371271182608951
1052,3168342016796255820
1053,14569056836119454305
1054,7523027581733101174
1055,476998327346748043
1056,11877713146669946528
1057,4831683892283593397
1058,16232398711606791882
1059,9186369457220438751
1060,2140340202834085620
1061,13541055022157284105
1062,6495025767770930974
1063,17895740587094129459
1064,10849711332707776328
1065,3803682078321423197
1066,15204396897644621682
1067,8158367643258268551
1068,1112338388871915420
1069,12513053208195113905
1070,5467023953808760774
1071,16867738773131959259
1072,9821709518745606128
1073,2775680264359252997
1074,14176395083682451482
1075,7130365829296098351
1076,84336574909745220
1077,11485051394232943705
1078,4439022139846590574
1079,15839736959169789059
1080,8793707704783435928
1081,1747678450397082797
1082,13148393269720281282
1083,6102364015333928151
1084,17503078834657126636
1085,10457049580270773505
1086,3411020325884420374
1087,14811735145207618859
1088,7765705890821265728
1089,719676636434912597
1090,12120391455758111082
1091,5074362201371757951
1092,16475077020694956436
1093,9429047766308603305
1094,2383018511922250174
1095,13783733331245448659
1096,6737704076859095528
1097,18138418896182294013
1098,11092389641795940882
1099,4046360387409587751
1100,15447075206732786236
1101,8401045952346433105
1102,1355016697960079974
1103,12755731517283278459
1104,5709702262896925328
1105,17110417082220123813
1106,10064387827833770682
1107,3018358573447417551
1108,14419073392770616036
1109,7373044138384262905
1110,327014883997909774
1111,11727729703321108259
1112,4681700448934755128
1113,16082415268257953613
1114,9036386013871600482
1115,1990356759485247351
1116,13391071578808445836
1117,6345042324422092705
1118,17745757143745291190
1119,10699727889358938059
1120,3653698634972584928
1121,15054413454295783413
1122,8008384199909430282
1123,962354945523077151
1124,12363069764846275636
1125,5317040510459922505
1126,16717755329783120990
1127,9671726075396767859
1128,2625696821010414728
1129,14026411640333613213
1130,6980382385947260082
1131,18381097205270458567
1132,11335067950884105436
1133,4289038696497752305
1134,15689753515820950790
1135,8643724261434597659
1136,1597695007048244528
1137,12998409826371443013
1138,5952380571985089882
1139,17353095391308288367
1140,10307066136921935236
1141,3261036882535582105
1142,14661751701858780590
1143,7615722447472427459
1144,569693193086074328
1145,11970408012409272813
1146,4924378758022919682
1147,16325093577346118167
1148,9279064322959765036
1149,2233035068573411905
1150,13633749887896610390
1151,6587720633510257259
1152,17988435452833455744
1153,10942406198447102613
1154,3896376944060749482
1155,15297091763383947967
1156,8251062508997594836
1157,1205033254611241705
1158,12605748073934440190
1159,5559718819548087059
1160,16960433638871285544
1161,9914404384484932413
1162,2868375130098579282
1163,14269089949421777767
1164,7223060695035424636
1165,177031440649071505
1166,11577746259972269990
1167,4531717005585916859
1168,15932431824909115344
1169,8886402570522762213
1170,1840373316136409082
1171,13241088135459607567
1172,6195058881073254436
1173,17595773700396452921
1174,10549744446010099790
1175,3503715191623746659
1176,14904430010946945144
1177,7858400756560592013
1178,812371502174238882
1179,12213086321497437367
1180,5167057067111084236
1181,16567771886434282721
1182,9521742632047929590
1183,2475713377661576459
1184,13876428196984774944
1185,6830398942598421813
1186,18231113761921620298
1187,11185084507535267167
1188,4139055253148914036
1189,15539770072472112521
1190,8493740818085759390
1191,1447711563699406259
1192,12848426383022604744
1193,5802397128636251613
1194,17203111947959450098
1195,10157082693573096967
1196,3111053439186743836
1197,14511768258509942321
1198,7465739004123589190
1199,419709749737236059
1200,11820424569060434544
1201,4774395314674081413
1202,16175110133997279898
1203,9129080879610926767
1204,2083051625224573636
1205,13483766444547772121
1206,6437737190161418990
1207,17838452009484617475
1208,10792422755098264344
1209,3746393500711911213
1210,15147108320035109698
1211,8101079065648756567
1212,1055049811262403436
1213,12455764630585601921
1214,5409735376199248790
1215,16810450195522447275
1216,9764420941136094144
1217,2718391686749741013
1218,14119106506072939498
1219,7073077251686586367
1220,27047997300233236
1221,11427762816623431721
1222,4381733562237078590
1223,15782448381560277075
1224,8736419127173923944
1225,1690389872787570813
1226,13091104692110769298
1227,6045075437724416167
1228,17445790257047614652
1229,10399761002661261521
1230,3353731748274908390
1231,14754446567598106875
1232,7708417313211753744
1233,662388058825400613
1234,12063102878148599098
1235,5017073623762245967
1236,16417788443085444452
1237,9371759188699091321
1238,2325729934312738190
1239,13726444753635936675
1240,6680415499249583544
1241,18081130318572782029
1242,11035101064186428898
1243,3989071809800075767
1244,15389786629123274252
1245,8343757374736921121
1246,1297728120350567990
1247,12698442939673766475
1248,5652413685287413344
1249,17053128504610611829
1250,10007099250224258698
1251,2961069995837905567
1252,14361784815161104052
1253,7315755560774750921
1254,269726306388397790
1255,11670441125711596275
1256,4624411871325243144
1257,16025126690648441629
1258,8979097436262088498
1259,1933068181875735367
1260,13333783001198933852
1261,6287753746812580721
1262,17688468566135779206
1263,10642439311749426075
1264,3596410057363072944
1265,14997124876686271429
1266,7951095622299918298
1267,905066367913565167
1268,12305781187236763652
1269,5259751932850410521
1270,16660466752173609006
1271,9614437497787255875
1272,2568408243400902744
1273,13969123062724101229
1274,6923093808337748098
1275,18323808627660946583
1276,11277779373274593452
1277,4231750118888240321
1278,15632464938211438806
1279,8586435683825085675
1280,1540406429438732544
1281,12941121248761931029
1282,5895091994375577898
1283,17295806813698776383
1284,10249777559312423252
1285,3203748304926070121
1286,14604463124249268606
1287,7558433869862915475
1288,512404615476562344
1289,11913119434799760829
1290,4867090180413407698
1291,16267804999736606183
1292,9221775745350253052
1293,2175746490963899921
1294,13576461310287098406
1295,6530432055900745275
1296,17931146875223943760
1297,10885117620837590629
1298,3839088366451237498
1299,15239803185774435983
1300,8193773931388082852
1301,1147744677001729721
1302,12548459496324928206
1303,5502430241938575075
1304,16903145061261773560
1305,9857115806875420429
1306,2811086552489067298
1307,14211801371812265783
1308,7165772117425912652
1309,119742863039559521
1310,11520457682362758006
1311,4474428427976404875
1312,15875143247299603360
1313,8829113992913250229
1314,1783084738526897098
1315,13183799557850095583
1316,6137770303463742452
1317,17538485122786940937
1318,10492455868400587806
1319,3446426614014234675
1320,14847141433337433160
1321,7801112178951080029
1322,755082924564726898
1323,12155797743887925383
1324,5109768489501572252
1325,16510483308824770737
1326,9464454054438417606
1327,2418424800052064475
1328,13819139619375262960
1329,6773110364988909829
1330,18173825184312108314
1331,11127795929925755183
1332,4081766675539402052
1333,15482481494862600537
1334,8436452240476247406
1335,1390422986089894275
1336,12791137805413092760
1337,5745108551026739629
1338,17145823370349938114
1339,10099794115963584983
1340,3053764861577231852
1341,14454479680900430337
1342,7408450426514077206
1343,362421172127724075
1344,11763135991450922560
1345,4717106737064569429
1346,16117821556387767914
1347,9071792302001414783
1348,2025763047615061652
1349,13426477866938260137
1350,6380448612551907006
1351,17781163431875105491
1352,10735134177488752360
1353,3689104923102399229
1354,15089819742425597714
1355,8043790488039244583
1356,997761233652891452
1357,12398476052976089937
1358,5352446798589736806
1359,16753161617912935291
1360,9707132363526582160
1361,2661103109140229029
1362,14061817928463427514
1363,7015788674077074383
1364,18416503493400272868
1365,11370474239013919737
1366,4324444984627566606
1367,15725159803950765091
1368,8679130549564411960
