key,HASH(key)
200,5550141070520950523
201,3854585489912844157
202,8089528191810129990
203,15281128848338720407
204,12950233206205446664
205,15881062621734073483
206,1329941825471336779
207,6061326227799957396
208,11926177641866256546
209,11013218774706731215
210,1286930913125875983
211,6380448612551907006
212,10320124343988430953
213,1387984069694783333
214,2597429365512626021
215,7484428710594241361
216,5570050235189158165
217,14555067045885716786
218,13856519032316567302
219,14045855013418199954
220,14921900259220041844
221,8517596232376947114
222,4518193006935800241
223,9071326510417793882
224,6350961698856562828
225,6320721118547284080
226,4822859809870391431
227,7203905196981151564
228,15026145998797994706
229,14546708755056135721
230,2442280214343252199
231,8437205907090181976
232,14798211146557502241
233,18273658882683460193
234,6947702889242870392
235,5720787345151931004
236,9638292912078443599
237,9997521501197122162
238,5237403851787091937
239,1244385792364036088
240,4758432399628853853
241,5316574718876301604
242,5733557677188113052
243,3472255153116912440
244,10459776371696198116
245,13949213898055893587
246,2533755621885023013
247,9265074532726027517
248,15526246073821995903
249,9422662600290512281
250,883937745047802054
251,4728191819319575105
252,8801600204029396092
253,454650246283429459
254,10789983838703153402
255,8399826494148877634
256,14576195668751479899
257,2497595667141274142
258,1965281886996504156
259,15984088903114470874
260,3812794035764938832
261,7606898365059225493
262,4769983273467480430
263,8025854448182526982
264,2314179060474111613
265,6319967451933349510
266,17973691995985783655
267,16184222091440795533
268,8401045952346433105
269,7615722447472427459
270,12077380543412650286
271,9712298071347117713
272,12236941735788625091
273,4251193491972827062
274,17044304422197409863
275,4114734047274105411
276,12627630363414137873
277,9750896942485977526
278,14405549394120499418
279,9201866580682045410
280,6294892579444606315
281,14061817928463427514
282,12655432027328305679
283,2614145947171788151
284,10088243242124958406
285,17467672546527312335
286,311051968952682214
287,4575481584545312225
288,6235630877023604290
289,12842794883618448290
290,14216967079632801336
291,6078042809459119526
292,12567902869409514947
293,5823813626532328395
294,12005814300539087114
295,2025297256031440751
296,11738814785576113935
297,624542854300475370
298,7892499245960164
299,17974911454183339126
300,15556020862547653750
301,14089619592377595320
302,10826609585030523174
303,11349345616148156624
304,7281102939258871190
305,13078334360074587250
306,16365665573296468021
307,15486427744485580619
308,15398898586566789887
309,15754934592676422938
310,12835656050986422696
311,4168830041874571883
312,14672836784113786266
313,3364816830529914066
314,15859180332254375800
315,13659578426999288155
316,3344153999247771854
317,8856161990213483465
318,11340233658704640989
319,9638292912078443599
320,1476732685811129536
321,12146219994860788847
322,12690838315458119980
323,17300972521519311936
324,4907662176363757552
325,17250822776541825546
326,15252107726226997130
327,1848731606965990147
328,12212620529913816466
329,14495051676850780191
330,6636185128706567277
331,9198673997672999898
332,9980804919537960032
333,3473474611314467911
334,9488309468729605330
335,12454545172388046450
336,3879660362401587352
337,15620914064372812229
338,8193308139804461951
339,3897130610674684052
340,18425615450843788503
341,9761982024740983202
342,12563956619786534865
343,740339467717054809
344,8572911685174969057
345,5966658237249141070
346,8280083631109318113
347,5753001050272699793
348,13735556711079452310
349,10757770133582384613
350,7140697244937169457
351,14234437327905898036
352,3615099763833725115
353,13452306406040937902
354,10264055224576474440
355,16244703252059353029
356,13503209817632358862
357,17434239383208988075
358,6359319989686143893
359,10961849571531689354
360,13512787566659495398
361,10629668979713244027
362,13020292115851140696
363,14374843022227599769
364,12242861110223095214
365,16761054117158895455
366,4463631220751712868
367,472586286140147060
368,10283964389244682082
369,6072877101638583973
370,16954802139467129090
371,16746776451894844267
372,12484785752697325198
373,8054875570294250259
374,9131054004422416808
375,15264412266679558277
376,4390091853066659655
377,11432928524443967274
378,16517622141456796331
379,10583931275942358620
380,11776194198517418277
381,10685738099125200540
382,7671791566884383972
383,11463922771367180592
384,5627338812798670149
385,738366342905564768
386,5041682704667368261
387,8371559038651088927
388,18209985139055857185
389,17270731941210033188
390,15019760832779903682
391,13902256736087452709
392,17544404497221411060
393,4959785046152733983
394,6500191475591466527
395,12333582851150931458
396,10373466671974962855
397,17062240462054127464
398,12476427461867744133
399,422436541162660670
400,5916974283855275581
401,14557505962280827728
402,13634503554510544960
403,15602224357902160058
404,15632464938211438806
405,13036542905926681925
406,5027405039403317073
407,11822397693871924585
408,2944353414178743437
409,3091144274518536194
410,10990117027029478061
411,7397653219289385199
412,8779717914549698409
413,16780209615213168527
414,10945132989872527224
415,4782753605503662478
416,14602024207854157664
417,12742207518633161841
418,9902853510646305836
419,16276163290566187248
420,2394103594177255850
421,8244677342979503812
422,16730813536849616707
423,16140457512481400167
424,4520919798361224852
425,10870374163989918540
426,5900257702196113451
427,7034478380547726554
428,4871036430036387780
429,7111210331241825279
430,10646385561372406157
431,14162405293448713963
432,8357281373387037739
433,15147108320035109698
434,3210887137558095715
435,12746907434870076493
436,10994063276652458143
437,7371824680186707434
438,9006899100176256304
439,16079976351862842671
440,9045497971315116117
441,7190381198331034946
442,3516773398690242376
443,10838160458869149751
444,17418742259747381416
445,16890374729225591512
446,14082480759745569726
447,4515000423926754729
448,15093765992048577796
449,15318974052863645650
450,4028424347552870150
451,11533981681012874624
452,12253658317447787221
453,12676560650194068792
454,9814104894529959633
455,11572114760568113536
456,1492229809272736195
457,16314296370121426160
458,15045589371882581447
459,4915554675609717716
460,9473566011881933241
461,17131079913502266025
462,13212820679961818860
463,16136511262858420085
464,15821800919313071458
465,10529835281341892148
466,11384751904277970925
467,1251524624996061682
468,3187785389880842561
469,6462346271066541284
470,1290123496134921495
471,16801626113109245309
472,4348300398918754330
473,6794526862884986611
474,18041311989236366745
475,7523781248347035744
476,12349545766196159018
477,15486427744485580619
478,7893341253106785413
479,9900880385834815795
480,7563599577683451028
481,9377678563133561444
482,15859180332254375800
483,10309792928347359847
484,10984951319208942508
485,780911463667404663
486,5452280496961088685
487,15368658006257511139
488,621350271291429858
489,15019007166165969112
490,12209893738488391855
491,463474328696631425
492,8106998440083226690
493,10885117620837590629
494,11362115948184338672
495,17446543923661549222
496,2244120150828417581
497,6133358262257141469
498,13488932152368307674
499,12176460575170067595
500,5731584552376623011
501,932868031827732973
502,6658067418186264960
503,9524469423473354201
504,10273632973603610976
505,2976567119299512226
506,1434187565049289641
507,3902296318495219605
508,9925489466739938089
509,9773532898579609779
510,6914735517508167033
511,16928973600364451325
512,4979228419237320724
513,11438094232264502827
514,9579784876271376144
515,17369346181383829596
516,12103674874098948952
517,8868466530666044612
518,4239642618134200485
519,2769295098341161973
520,17801826263157247703
521,7846849882721965436
522,4209867829408542638
523,4058664927862148898
524,13227098345225870048
525,10056029537004189617
526,13841775575468895213
527,5830198792550419419
528,9709859154952006771
529,5794038837806670548
530,12692811440269610021
531,834253791653936565
532,18326535419086371194
533,896708077083984102
534,11475473645205807169
535,6286534288615025250
536,11334602159300484535
537,9333913984174166078
538,2414012758845463492
539,18414064577005161926
540,10053590620609078675
541,13870043030966683920
542,1072520059535500136
543,5965904570635206500
544,4899303885534176487
545,15994886110339162881
546,191309105913122693
547,2053564711529229458
548,17252042234739381017
549,5386633628521995636
550,3927371190983962800
551,462254870499075954
552,3072454568047884023
553,8233126469140877235
554,6064518810809002908
555,1335861199905806902
556,17751676518179761313
557,18034926823218275721
558,4690058739764336193
559,14489420177446623737
560,1149717801813219762
561,15658293477314116571
562,3961558020916221630
563,5304270178423740457
564,1716218411890248578
565,17496693668639035612
566,13426012075354639236
567,10885117620837590629
568,17096427291986386294
569,16317488953130471672
570,10618118105874617450
571,11359677031789227730
572,15597812316695559075
573,12542827996920771752
574,12676094858610447891
575,17417522801549825945
576,11127330138342134282
577,9559122044989233932
578,9510191758209303013
579,13832197826441758677
580,17067406169874663017
581,18282017173513041258
582,11128549596539689753
583,9582977459280421656
584,6072123435024649403
585,8167479600701784186
586,16542697013945539526
587,9644212286512913722
588,6234411418826048819
589,12840821758806958249
590,15501171201333252708
591,16431312441735561070
592,12966949787864608794
593,13129237771666008210
594,9093674591481112466
595,2462189379011459841
596,4252412950170382533
597,1382064695260313210
598,11848226232974602350
599,5998871942369909859
600,15497978618324207196
601,1379625778865202268
602,8502099108915340455
603,9047471096126606158
604,11053790770657081069
605,18345690917140644266
606,13383466954592799341
607,1390422986089894275
608,1599668131859734569
609,5079527909192293504
610,9842372350027748340
611,6971558303534058116
612,6347769115847517316
613,390222836041891881
614,5546194820897970441
615,6636650920290188178
616,17174844492461661391
617,14912788301776526209
618,6352934823668052869
619,11750365659414740512
620,2606541322956141656
621,2250505316846508605
622,1429775523842688658
623,13106601815572375957
624,5190912481402271960
625,7236584693685541254
626,16649669544948916999
627,11747173076405695000
628,4463631220751712868
629,3508880899444282212
630,18358749124207139983
631,10877512996621944134
632,2740273976229438696
633,2990844784563563414
634,10836187334057659710
635,4232503785502174891
636,10484097577571006741
637,8111410481289827673
638,13836609867648359660
639,4789892438135688072
640,1946592180525851985
641,9144578003072533426
642,10386990670625079473
643,14397191103290918353
644,8349676749171391244
645,16940524474203077902
646,2427536757495580110
647,11622264505545599926
648,14129437921714010604
649,4414700933971781949
650,1810132735827130334
651,13192911515293611218
652,6701831997145660326
653,3257844299526536593
654,12370962264092235800
655,2952711705008324502
656,6802885153714567676
657,4195124372560870549
658,415297708530635076
659,6292919454633116274
660,13951187022867383628
661,10514338157880285489
662,9136973378856886931
663,10475739286741425676
664,18392182287525464243
665,15275209473904250284
666,3167876225212634919
667,9804992937086443998
668,17423907967567916969
669,14650954494634088583
670,11859777106813228927
671,10352803840692820643
672,10141119778527869407
673,6719768037002377927
674,5283607347141598245
675,10575572985112777555
676,18408145202570691803
677,13048093779765308502
678,8748723667626485091
679,1418224650004062081
680,3194170555898933585
681,10079884951295377341
682,15756154050873978409
683,2371467638083623597
684,13991759018817733482
685,15026899665411929276
686,11667248542702550763
687,2289104187985368418
688,16495739851977098648
689,3706575171375495929
690,3886799195033612946
691,17062240462054127464
692,6682388624061073585
693,1466401270170058430
694,17186395366300287968
695,16150035261508536703
696,9502587133993656518
697,5103383323483481228
698,12527330873459165093
699,16364446115098912550
700,4188739206542779525
701,14012887641683496595
702,16264612416727560671
703,16302745496282799583
704,4613614664100551137
705,3931783232190563783
706,18421669201220808421
707,1134974344965547673
708,16742364410688243284
709,10374686130172518326
710,17687249107938223735
711,3786965496662261067
712,8095447566244600113
713,1355016697960079974
714,14067737302897897637
715,2730696227202302160
716,5747081675838229670
717,11899595436149644211
718,3189004848078398032
719,13270109257571330844
720,833034333456381094
721,18330947460292972177
722,1169161174897806503
723,9210224871511626475
724,226715394042936994
725,6917462308933591644
726,12121145122372045652
727,5234677060361667326
728,11206966797014964850
729,5660306184533373508
730,16840224984248105122
731,1967255011807994197
732,3944087772643124930
733,15731079178385235214
734,402993168078073929
735,7209070904801687117
736,12682480024628538915
737,17559901620683017719
738,16295606663650773989
739,17582249701746336303
740,10590316441960449644
741,11333848492686549965
742,7926774416425109673
743,11648093044648277691
744,8007164741711874811
745,1958896720978413132
746,18418476618211762909
747,1917105266830507807
748,1352577781564969032
749,4292984946120732387
750,4507395799711108234
751,975878944173193769
752,13416900117911123601
753,10227895269832725569
754,14439736224052758248
755,7730299602691451427
756,8508018483349810578
757,9402753435622304639
758,16897513561857617106
759,10937994157240501630
760,4717106737064569429
761,16068425478024216094
762,1736127576558456220
763,2828556800762163998
764,16322654660951007225
765,3821152326594519897
766,14076095593727478702
767,2003414966551743068
768,3315886543749983147
769,12043947380094326026
770,16959214180673730073
771,14165597876457759475
772,6040663396517815184
773,3802462620123867726
774,13840556117271339742
775,432767956803731776
776,9810158644906979551
777,11752338784226230553
778,1416251525192572040
779,3335795708418190789
780,3103448814971097341
781,998514900266826022
782,5517927365400181734
783,8767413374097137262
784,896708077083984102
785,309078844141192173
786,4200290080381406102
787,3600356306986053026
788,13234702969441516543
789,14245988201744524613
790,1172353757906852015
791,989402942823310387
792,8583996767429974733
793,9561095169800723973
794,4537636380020386982
795,6227272586194023225
796,18291129130956556893
797,6757147449943682269
798,15610582648731741123
799,8719702545514761814
800,142378819133191774
801,14385640229452291776
802,2828556800762163998
803,7694427522978016225
804,13102189774365774974
805,7844410966326854494
806,5565638193982557182
807,6711409746172796862
808,428068040566817124
809,907039492725055208
810,15400118044764345358
811,1898415560359855636
812,16887182146216546000
813,7963400162752479445
814,11037827855611853509
815,2011019590767389563
816,4034809513570961174
817,3595190599165517473
818,14630291663351946371
819,12647073736498724614
820,8791268788388324986
821,16502125017995189672
822,11609959965093038779
823,1781865280329341627
824,16158393552338117768
825,179004565460561546
826,3746393500711911213
827,14263458450017621313
828,13050066904576798543
829,15928019783702514361
830,1894469310736875554
831,10260862641567428928
832,13357638415490121576
833,15858426665640441230
834,12070241710780624692
835,4965704420587204106
836,4912827884184293105
837,5813482210891257289
838,484137159978773637
839,7774817848264781363
840,12690084648844185410
841,6513715474241583145
842,17402779344702153856
843,5442702747933952149
844,16459114105649728876
845,2594236782503580509
846,12169321742538042001
847,18048450821868392339
848,11623483963743155397
849,15871950664290557848
850,13071949194056496226
851,12697223481476211004
852,1896442435548365595
853,17895274795510508558
854,11078399851562203363
855,2741027642843373266
856,17550789663239502084
857,6287753746812580721
858,15400871711378279928
859,11075673060136778752
860,1252744083193617153
861,14083234426359504296
862,2786011680000324103
863,13450333281229447861
864,14762804858427687940
865,7857181298363036542
866,7959453913129499363
867,13971096187535591270
868,15571983777592881310
869,9475539136693423282
870,3123357979639304983
871,18137199437984738542
872,7048002379197843172
873,13207654972141283307
874,17279843898653548823
875,5201997563657277636
876,8777744789738208368
877,12592977741898258142
878,9886890595601078276
879,7953822413725342909
880,8872412780289024694
881,6001310858765020801
882,3855339156526778727
883,2405654468015882427
884,14759612275418642428
885,15965399196643818703
886,12041974255282835985
887,1084070933374126713
888,15274743682320629383
889,2251724775044064076
890,11123383888719154200
891,5360805089419317871
892,2995256825770164397
893,2783572763605213161
894,2643167069283511428
895,175811982451516034
896,160314858989909375
897,4913581550798227675
898,13555332687421335293
899,3844254074271773051
900,14559479087092317769
901,7381402429213843970
902,4043921471014476809
903,7313316644379639979
904,18044504572245412257
905,14641842537190572948
906,5162645025904483253
907,9966061462690287943
908,438399456207888230
909,4195124372560870549
910,14162871085032334864
911,14410249310357414070
912,6760340032952727781
913,13625391597067029325
914,13060864111801490550
915,16755134742724425332
916,6437737190161418990
917,9852703765668819446
918,7353134973716055263
919,4331583817259592200
920,17637099362960737345
921,165480566810444928
922,11210913046637944932
923,2356724181235951508
924,12562737161588979394
925,2555637911364720696
926,1244385792364036088
927,383837670023800857
928,13163890393181887941
929,1848731606965990147
930,12343160600178067994
931,16463526146856329859
932,14779055648503229169
933,13263724091553239820
934,15752961467864932897
935,1907993309386992172
936,11519238224165202535
937,14421800184196040647
938,166234233424379498
939,3727238002657638141
940,12168102284340486530
941,4742935276167247194
942,5035763330232898138
943,1471566977990593983
944,1308813202605573666
945,4950207297125597447
946,12589031492275278060
947,7512230374508409167
948,15268824307886159260
949,2680546482224815770
950,3315886543749983147
951,11611933089904528820
952,1328722367273781308
953,12722298353964954199
954,15589454025865978010
955,16316735286516537102
956,18009851950729532526
957,16184222091440795533
958,6483474893932304397
959,17026080507310378593
960,15087380826030486772
961,16619428964639638251
962,4148167210592429671
963,8634146512407461123
964,5839776541577555955
965,7307397269945169856
966,274892014208933343
967,7614502989274871988
968,10683011307699775929
969,11145266178198851883
970,5284361013755532815
971,7822528676847156811
972,5355173590015161417
973,10479685536364405758
974,4775148981288015983
975,9082877384256420459
976,10285183847442237553
977,12350299432810093588
978,16030292398468977182
979,10811866128182851085
980,17068625628072218488
981,14088865925763660750
982,16925027350741471243
983,2119211579968322507
984,1264294957032243730
985,6276956539587888714
986,16994620468803544374
987,2831749383771209510
988,12018872507605582831
989,12924404667102768899
990,2096109832291069353
991,16406991235860752445
992,7277910356249825678
993,11548259346276925812
994,16193799840467932069
995,1611972672312295716
996,1147744677001729721
997,13249446426289188632
998,8623815096766390017
999,12946286956582466582
1000,1886111019907294489
1001,11528815973192339071
1002,5004303291726063919
1003,16183468424826860963
1004,14741676235561924827
1005,296774303688631026
1006,6781468655818490894
1007,5850107957218627061
1008,9295315113035306265
1009,10407653501907221685
1010,6588474300124191829
1011,17911237710555736118
1012,1853431523202904799
1013,15250134601415507089
1014,16027853482073866240
1015,7766459557435200298
1016,14580141918374459981
1017,4349054065532688900
1018,12577480618436651483
1019,14641842537190572948
1020,4653432993436966421
1021,11876493688472391057
1022,11444013606698972950
1023,15046808830080136918
1024,10395348961454660538
1025,3946249622980082
1026,12656651485525861150
1027,8618649388945854464
1028,10659909560022522775
1029,1573373801173435903
1030,3738035209882330148
1031,13256585258921214226
1032,11888798228924952204
1033,14005283017467850100
1034,17405971927711199368
1035,3581666600515400855
1036,12901302919425515745
1037,4566657502132110259
1038,2735861935022837713
1039,14838783142507852095
1040,1423390357824597634
1041,8128127062948989803
1042,2280745897155787353
1043,1466401270170058430
1044,5116907322133597846
1045,10027762081506400910
1046,7518615540526500191
1047,14871750514242555454
1048,12864677173098145973
1049,9563068294612214014
1050,8771359623720117344
1051,11876493688472391057
1052,10393375836643170497
1053,9857869473489354999
1054,2452611629984323305
1055,231881101863472547
1056,16856187899293332682
1057,13232729844630026502
1058,17442597674038569140
1059,3230796302226303357
1060,2191997281039441150
1061,7686069232148435160
1062,4207428913013431696
1063,13129237771666008210
1064,340073091064405491
1065,9006145433562321734
1066,1264294957032243730
1067,8396633911139832122
1068,4204702121588007085
1069,441592039216933742
1070,13831444159827824107
1071,15896559745195680142
1072,6199005130696234518
1073,1526416639204995025
1074,344485132271006474
1075,3985879226791030255
1076,9695581489687955583
1077,754617132981105997
1078,8329013917889249032
1079,15559213445556699262
1080,4439775806460525144
1081,757809715990151509
1082,5578408526018739230
1083,11389917612098506478
1084,11696269664814274040
1085,6782222322432425464
1086,13666717259631313749
1087,10516311282691775530
1088,14319993361013198727
1089,8838225950356765864
1090,11130522721351179794
1091,13527065231923546586
1092,16633418754873375770
1093,4354685564936845354
1094,2858797381071442746
1095,9764420941136094144
1096,3637735719927357368
1097,6114668555786489298
1098,6294892579444606315
1099,10675406683484129434
1100,12704362314108236598
1101,2494403084132228630
1102,10980539278002341525
1103,13758658458756705464
1104,2782819096991278591
1105,15593866067072578993
1106,609045730838868711
1107,5338922799939620188
1108,4468043261958313851
1109,16477050145506446477
1110,3852146573517733215
1111,18441112574305395162
1112,7705978396816642802
1113,6852281232078119496
1114,11712986246473436170
1115,8498906525906294943
1116,7752181892171149110
1117,12482812627885835157
1118,13599097266380730659
1119,3598383182174562985
1120,13902256736087452709
1121,5566857652180112653
1122,3236715676660773480
1123,1574593259370991374
1124,15871950664290557848
1125,8527927648018018220
1126,16261419833718515159
1127,3591998016156471961
1128,11446452523094083892
1129,16827920443795543975
1130,1976366969251509832
1131,1312005785614619178
1132,13841775575468895213
1133,13776128707029802164
1134,6996633176022801311
1135,4023258639732334597
1136,12328417143330395905
1137,15076295743775481096
1138,1770314406490715050
1139,15329305468504716756
1140,2110099622524806872
1141,9851484307471263975
1142,405719959503498540
1143,1774726447697316033
1144,9239245993623349752
1145,3553399145017612148
1146,14003309892656360059
1147,11171094717301529648
1148,3652479176775029457
1149,12918773167698612445
1150,16766219824979431008
1151,16765466158365496438
1152,4594924957629898966
1153,910985742348035290
1154,11266982166049901445
1155,16595573550348450527
1156,5809535961268277207
1157,1989137301287691880
1158,2623257904615303786
1159,4773175856476525942
1160,9671726075396767859
1161,18058028570895528875
1162,953530863109875185
1163,4115953505471660882
1164,1594502424039199016
1165,9446518014581700005
1166,11891990811933997716
1167,17942231957478949436
1168,2563996202194301761
1169,6369651405327214999
1170,13537862439148238593
1171,11149212427821831965
1172,11573334218765669007
1173,5864851414066299150
1174,11517265099353712494
1175,2946326538990233478
1176,13934470441208221498
1177,11115025597889573135
1178,15885474662940674466
1179,11845033649965556838
1180,10737860968914176971
1181,11586104550801851055
1182,18345225125557023365
1183,5900257702196113451
1184,12242861110223095214
1185,1199401755207085251
1186,7717529270655269379
1187,17374977680787986050
1188,16196526631893356680
1189,3596410057363072944
1190,17667339943270016093
1191,6863366314333125172
1192,18027787990586250127
1193,13066029819622026103
1194,14368923647793129646
1195,14726932778714252738
1196,11577280468388649089
1197,12318839394303259369
1198,11048159271252924615
1199,12176460575170067595
1200,1252744083193617153
1201,7866759047390173078
1202,686997139730522907
1203,17749703393368271272
1204,10392156378445615026
1205,7297819520918033320
1206,8091501316621620031
1207,9023615681835418434
1208,9650597452531004746
1209,9905580302071730447
1210,4446914639092550738
1211,5192885606213762001
1212,4255605533179428045
1213,14566617919724343363
1214,8330233376086804503
1215,9172845458570322133
1216,18254969176212808022
1217,3775414622823634490
1218,17840425134296107516
1219,9750431150902356625
1220,2543333370912159549
1221,6972777761731613587
1222,9483897427523004347
1223,2715199103740695501
1224,16430846650151940169
1225,7593374366409108875
1226,18007125159304107915
1227,10574353526915222084
1228,9272679156941674012
1229,17221801654430102269
1230,16794487280477219715
1231,18128841147155157477
1232,7588208658588573322
1233,4634743286966314250
1234,17436212508020478116
1235,16709397038953539925
1236,13767770416200221099
1237,6569784593653539658
1238,7114402914250870791
1239,15594619733686513563
1240,6950141805637981334
1241,9626742038239817022
1242,3199336263719469138
1243,17644703987176383840
1244,503580533063360378
1245,7937105832066180779
1246,5809535961268277207
1247,15152274027855645251
1248,15542496863897537132
1249,13338948709019469405
1250,10766128424411965678
1251,14495805343464714761
1252,14179121875107876093
1253,11613906214716018861
1254,9751650609099912096
1255,18356775999395649942
1256,16636145546298800381
1257,16529173015295422908
1258,6179095966028026876
1259,8656782468501093376
1260,11425323900228320779
1261,1950538430148832067
1262,11697489123011829511
1263,14568591044535833404
1264,10159055818384587008
1265,11898375977952088740
1266,9128615088027305866
1267,8307131628409551349
1268,3835895783442191986
1269,2085778416649998247
1270,14276982448667737931
1271,17618409656490085174
1272,14170763584278295028
1273,3263763673961006716
1274,6932205765781263733
1275,3760671165975962401
1276,2930829415528626819
1277,9970473503896888926
1278,14150100752996152816
1279,9166460292552231109
1280,9038359138683090523
1281,2506707624584789777
1282,3940141523020144848
1283,1112338388871915420
1284,5303516511809805887
1285,11346153033139111112
1286,2876267629344539446
1287,15947928948370722003
1288,13667936717828869220
1289,8332206500898294544
1290,9777944939786210762
1291,14647008245011108501
1292,170646274630980481
1293,6794526862884986611
1294,14361319023577483151
1295,16507290725815725225
1296,9525688881670909672
1297,13625391597067029325
1298,7630000112736478647
1299,2695289939072487859
1300,799601170138056834
1301,14239603035726433589
1302,6638624045101678219
1303,14872969972440110925
1304,4125065462915176517
1305,10871127830603853110
1306,14228052161887807012
1307,8307885295023485919
1308,18097381108648323258
1309,4153332918412965224
1310,5594659316094280459
1311,18110905107298439876
1312,10149478069357450472
1313,16495739851977098648
1314,1527636097402550496
1315,16946909640221168926
1316,1637047544801038911
1317,15385374587916673269
1318,9922762675314513478
1319,10051617495797588634
1320,7835299008883338859
1321,16600739258168986080
1322,3399469452045793797
1323,6950895472251915904
1324,1480678935434109618
1325,9313251152892023866
1326,4654186660050900991
1327,5728391969367577499
1328,15608143732336630181
1329,3236715676660773480
1330,1840373316136409082
1331,9489063135343539900
1332,7273964106626845596
1333,16047008980128139312
1334,5046848412487903814
1335,9630688287862797104
1336,17517356499921177824
1337,5636450770242185784
1338,11436121107453012786
1339,16947663306835103496
1340,12676560650194068792
1341,5831418250747974890
1342,6755174325132192228
1343,18105739399477904323
1344,11301634787565781176
1345,4795058145956223625
1346,10225456353437614627
1347,4203482663390451614
1348,3986632893404964825
1349,15389786629123274252
1350,12777148015179355241
1351,2341227057774344849
1352,14711435655252646079
1353,463474328696631425
1354,6903184643669540456
1355,5683407932210626662
1356,15791560339003792710
1357,18403733161364090820
1358,16671551834428614682
1359,3337015166615746260
1360,4581400958979782348
1361,16834305609813634999
1362,3100256231962051829
1363,11456783938735154998
1364,2528589914064487460
1365,3695024297536869352
1366,1993083550910671962
1367,9228914577982278646
1368,15318508261280024749
