key,HASH(key)
433,7573554161191485440
434,1605443575632363520
435,6373453736643133440
436,5497031654943752192
437,3685912347735490560
438,4503449563108999168
439,8039988190146199552
440,4522748996397039616
441,3595190614750134272
442,1758386718265835520
443,5419080233930194944
444,8709371129881452544
445,8445187375906160640
446,7041240387389751296
447,2257500215011442688
448,7546883005453697024
449,7659487027186892800
450,2014212183319117824
451,5766990842369671168
452,6126829161643245568
453,6338280326672941056
454,4907052459882446848
455,5786057397046870016
456,746114915684581376
457,8157148200264794112
458,7522794705172561920
459,2457777357050609664
460,4736783016892825600
461,8565539964022947840
462,6606410346498359296
463,8068255634874695680
464,7910900469180923904
465,5264917646230421504
466,5692375964676259840
467,625762327559405568
468,1593892708714283008
469,3231173151014518784
470,645061760855834624
471,8400813075875233792
472,2174150204473737216
473,3397263449552584704
474,9020656004664131584
475,3761890635812962304
476,6174772883596771328
477,7743213881647955968
478,3946670645105917952
479,4950440193452146688
480,3781799791640444928
481,4688839294943494144
482,7929590179927425024
483,5154896479961219072
484,5492475666555207680
485,390455740860465152
486,2726140255492112384
487,7684329015322083328
488,310675152243261440
489,7509503583944966144
490,6104946872894357504
491,231737164780011520
492,4053499233381122048
493,5442558811677130752
494,5681057976373215232
495,8723271973641125888
496,1122060090250100736
497,3066679141479743488
498,6744466078901993472
499,6088230295062970368
500,2865792276893794304
501,466434028954714112
502,3329033727853461504
503,4762234727555923968
504,5136816491739480064
505,1488283565513768960
506,717093783088398336
507,1951148172533301248
508,4962744748210126848
509,4886766460132655104
510,3457367760946855936
511,8464486809194201088
512,2489614223710093312
513,5719047120414048256
514,4789892449763852288
515,8684673107065044992
516,6051837440021233664
517,4434233274948124672
518,2119821326528020480
519,1384647555224174592
520,8900913139088883712
521,3923424945966678016
522,2104933916308668416
523,2029332472155602944
524,6613549190343557120
525,5028014770532384768
526,6920887799281352704
527,2915099409228234752
528,4854929593464782848
529,2897019421019078656
530,6346405736976744448
531,417126896604020736
532,9163267725462601728
533,448354040728780800
534,5737736831168937984
535,3143267152098754560
536,5667301097924984832
537,4666957006190411776
538,1207006389780611072
539,9207032302951989248
540,5026795325466083328
541,6935021521647697920
542,536260039648739328
543,2982952287013437440
544,2449651946752049152
545,7997443057712627712
546,95654565302501376
547,1026782368884588544
548,8626021119345819648
549,2693316822370877440
550,1963685605904744448
551,231127442247385088
552,1536227287467294720
553,4116563244166938624
554,3032259419363606528
555,667930616062279680
556,8875838272345997312
557,9017463426674327552
558,2345029370003456000
559,7244710107429208064
560,574858906224820224
561,7829146747640217600
562,1980779027656343552
563,2652135100329754624
564,858109214881480704
565,8748346840384012288
566,6713006056169013248
567,5442558811677130752
568,8548213663650021376
569,8158744489259696128
570,5309059067652603904
571,5679838531304816640
572,7798906169984024576
573,6271414015361024000
574,6338047448056856576
575,8708761407346180096
576,5563665087639584768
577,4779561027924656128
578,4755095883714920448
579,6916098932279869440
580,8533703097363464192
581,9141008592780918784
582,5564274810181124096
583,4791488738758754304
584,3036061719886561280
585,4083739811045703680
586,8271348510989746176
587,4822106160351936512
588,3117205718885728256
589,6420410892139102208
590,7750585604101898240
591,8215656222657871872
592,6483474902924918784
593,6564618901924085760
594,4546837296681320448
595,1231094690061746176
596,2126206482524405760
597,691032349883760640
598,5924113129448407040
599,2999435986233982976
600,7748989315102801920
601,689812904815362048
602,4251049554654658560
603,4523735562858790912
604,5526895388675538944
605,9172845459441451008
606,6691733489957470208
607,695211494340558848
608,799834071088758784
609,2539763957204254720
610,4921186182248792064
611,3485779171001499648
612,3173884573691936768
613,195111431127957504
614,2773097410981789696
615,3318325462079373312
616,8587422252767641600
617,7456394151071580160
618,3176467429148590080
619,5875182841037324288
620,1303270677607874560
621,1125252668239904768
622,714887771558248448
623,6553300913623138304
624,2595456245536129024
625,3618292348563226624
626,8324834787789373440
627,5873586552042422272
628,2231815625733308416
629,1754440452412538880
630,9179374580752449536
631,5438756511151030272
632,1370136988929228800
633,1495422409358966784
634,5418093667469492224
635,2116251904609615872
636,5242048791021879296
637,4055705244917563392
638,6918304943816310784
639,2394946224881926144
640,973296092076572672
641,4572289007353856000
642,5193495346537299968
643,7198595553086668800
644,4174838387959660544
645,8470262242649047040
646,1213768389697208320
647,5811132263789756416
648,7064718965137735680
649,2207350481523572736
650,905066370371158016
651,6596455768583569408
652,3350916016589766656
653,1628922153376153600
654,6185481149368762368
655,1476355854675476480
656,3401442594012528640
657,2097562193854726144
658,207648864499400704
659,3146459730088558592
660,6975593521147281408
661,5257169079853121536
662,4568486706818318336
663,5237869646564032512
664,9196091158575448064
665,7637604738438004736
666,1583938130807881728
667,4902496471498096640
668,8711953985341227008
669,7325477262508163072
670,5929888562911641600
671,5176401924777312256
672,5070559902955470848
673,3359884028042805248
674,2641803678494752768
675,5287786501441060864
676,9204072603566735360
677,6524046902424502272
678,4374361842152112128
679,709112338095013888
680,1597085286720864256
681,5039942481370677248
682,7878077036059688960
683,1185733823569068032
684,6995879520897073152
685,7513449849799311360
686,5833624275075989504
687,1144552101527945216
688,8247869933241761792
689,1853287595702747136
690,1943399606154952704
691,8531120241898422272
692,3341194317292109824
693,733200638380343296
694,8593197686224584704
695,8075017634791292928
696,4751293583179382784
697,2551691668042547200
698,6263665448982675456
699,8182223066999291904
700,2094369615864922112
701,7006443821345538048
702,8132306212122263552
703,8151372766801559552
704,2306807347349028864
705,1965891617441185792
706,9210834603483332608
707,567487183775072256
708,8371182220752191488
709,5187343069149659136
710,8843624561757913088
711,1893482751280021504
712,4047723799934664704
713,677508350049517568
714,7033868664931614720
715,1365348121940328448
716,2873540843271094272
717,5949797718733357056
718,1594502431255822336
719,6635054635163844608
720,416517174065102848
721,9165473736990654464
722,584580605526671360
723,4605112440475090944
724,113357709587251200
725,3458731171335110656
726,6060572572863430656
727,2617338534285017088
728,5603483399293501440
729,2830153109706113024
730,8420112509154885632
731,983627513911574528
732,1972043894824632320
733,7865539602688245760
734,201496587118051328
735,3604535470123384832
736,6341240026063437824
737,8779950828430557184
738,8147803344874766336
739,8791124851419512832
740,5295158223895003136
741,5666924254004772864
742,3963387222928916480
743,5824046541089800192
744,4003582378508288000
745,979448369460019200
746,9209238314484236288
747,958552647168688128
748,676288904982167552
749,2146492482274197504
750,2253697914486390784
751,487939473768710144
752,6708450067788857344
753,5113947636528840704
754,7219868119299260416
755,3865149802175004672
756,4254009254043713536
757,4701376728306548736
758,8448756797824565248
759,5468997088807223296
760,2358553369837043712
761,8034212756682964992
762,868063792792076288
763,1414278410351411200
764,8161327344707960832
765,1910576173033717760
766,7038047809399947264
767,1001707502124924928
768,1657943285970239488
769,6021973706287349760
770,8479607098022297600
771,7082798953351086080
772,3020331708516925440
773,1901231317660467200
774,6920278076739813376
775,216383997347889152
776,4905079326958944256
777,5876169407499075584
778,708125771641651200
779,1667897863885029376
780,1551724420219797504
781,499257462067560448
782,2758963688613347328
783,4383706697533751296
784,448354040728780800
785,154539431628374016
786,2100145049319768064
787,1800178162831720448
788,6617351490870706176
789,7122994108930457600
790,586176894529961984
791,494701473685307392
792,4291998398078255104
793,4780547594382213120
794,2268818203306098688
795,3113636296967323648
796,9145564581169463296
797,3378573738789306368
798,7805291325972021248
799,4359851275859263488
800,71189421092765696
801,7192820119632871424
802,1414278410351411200
803,3847213779280461824
804,6551094902090891264
805,3922205500896182272
806,2782819110289932288
807,3355704883582861312
808,214034020488970240
809,453519751646281728
810,7700059026687524864
811,949207791795437568
812,8443591086911258624
813,3981700089763594240
814,5518913943680057344
815,1005509802664656896
816,2017404761317310464
817,1797595307375067136
818,7315145840673161216
819,6323536881770299392
820,4395634408363655168
821,8251062511239954432
822,5804979986410504192
823,890932648002715648
824,8079196779251236864
825,89502287919054848
826,1873196751529181184
827,7131729241770557440
828,6525033468877864960
829,7964009902051950592
830,947234658871934976
831,5130431335751483392
832,6678819212657426432
833,7929213336009310208
834,6035120862191943680
835,2482852223793496064
836,2456413946668646400
837,2906741120325124096
838,242068586615537664
839,3887408934851444736
840,6345042326590586880
841,3256857740292653056
842,8701389684896432128
843,2721351388490629120
844,8229557066423861248
845,1297118400232816640
846,6084660873144565760
847,9024225426590924800
848,5811741986327101440
849,7935975335923810304
850,6535974613254406144
851,6348611748513185792
852,948221225333686272
853,8947637415971913728
854,5539199943446626304
855,1370513832853635072
856,8775394840050401280
857,3143876874629808128
858,7700435870620319744
859,5537836533047885824
860,626372050100944896
861,7041617231318351872
862,1393005844139868160
863,6725166645616050176
864,7381402429450616832
865,3928590656884178944
866,3979726956835373056
867,6985548099057876992
868,7785991892683980800
869,4737769583346188288
870,1561678998134587392
871,9068599726621851648
872,3524001193653174272
873,6603827491037511680
874,8639921963105517568
875,2600998800382230528
876,4388872408447057920
877,6296488882103910400
878,4943445314930475008
879,3976911222762110976
880,4436206407863238656
881,3000655431304478720
882,1927669594793705472
883,1202827245320667136
884,7379806140453879808
885,7982699612806840320
886,6020987139825598464
887,542035473103585280
888,7637371859834503168
889,1125862390777249792
890,5561691954724470784
891,2680402545069522944
892,1497628420887019520
893,1391786399073566720
894,1321583544442552320
895,87905998915764224
896,80157432539512832
897,2456790790597246976
898,6777666355949731840
899,1922127039945506816
900,7279739552086884352
901,3690701214725308416
902,2021960749705854976
903,3656658336532660224
904,9022252293667422208
905,7320921274123812864
906,2581322523165589504
907,4983030747959918592
908,219199731409092608
909,2097562193854726144
910,7081435542966501376
911,7205124674399764480
912,3380170027792596992
913,6812695800607408128
914,6530432058414596096
915,8377567376735993856
916,3218868596250771456
917,4926351893170487296
918,3676567492358045696
919,2165791915562237952
920,8818549695006638080
921,82740287998263296
922,5605456532213858304
923,1178362101119320064
924,6281368593267425280
925,1277818966944776192
926,622192905641000960
927,191918853138153472
928,6581945202288623616
929,924365803660509184
930,6171580305602772992
931,8231763077951913984
932,7389527839764119552
933,6631862057169846272
934,7876480747064786944
935,953996658788532224
936,5759619119913631744
937,7210900107846221824
938,83117131922669568
939,1863619017537748992
940,6084051150611415040
941,2371467647138136064
942,2517881668455366656
943,735783493841190912
944,654406616229085184
945,2475103657423536128
946,6294515749176213504
947,3756115202358116352
948,7634412160440860672
949,1340273255197442048
950,1657943285970239488
951,5805966552876449792
952,664361194143875072
953,6361149181884628992
954,7794727025524080640
955,8158367645328998400
956,9004925993294495744
957,8092111056547086336
958,3241737451462459392
959,8513040253683335168
960,7543690427455504384
961,8309714498952888320
962,2074083616115130368
963,4317073264829530112
964,2919888276229718016
965,3653698637145309184
966,137446009870483456
967,3807251502314029056
968,5341505656851529728
969,5572633099092623360
970,2642180522414964736
971,3911264356519641088
972,2677586811001241600
973,5239842779491729408
974,2387574502427983872
975,4541438707151929344
976,5142591925193277440
977,6175149727525371904
978,8015146202003668992
979,5405933078021406720
980,8534312819896614912
981,7044432965387943936
982,8462513676269649920
983,1059605801997434880
984,632147483555790848
985,3138478285105659904
986,8497310242315436032
987,1415874699354701824
988,6009436272907517952
989,6462202336709181440
990,1048054935087742976
991,8203495633210834944
992,3638955192239521792
993,5774129686216966144
994,8096899923540180992
995,805986348472205312
996,573872339763068928
997,6624723213323075584
998,4311907553907834880
999,6473143481083625472
1000,943055514411991040
1001,5764407986909609984
1002,2502151657089925120
1003,8091734212622155776
1004,7370838129000841216
1005,148387154244927488
1006,3390734328241061888
1007,2925053987151413248
1008,4647657572893982720
1009,5203826768363913216
1010,3294237161800335360
1011,8955618860959006720
1012,926715780509204480
1013,7625067305067610112
1014,8013926756933173248
1015,3883229790391500800
1016,7290070973921886208
1017,2174527048410726400
1018,6288740315725561856
1019,7320921274123812864
1020,2326716503178608640
1021,5938246851823140864
1022,5722006819807690752
1023,7523404427705712640
1024,5197674490988855296
1025,1973132923502592
1026,6328325748759199744
1027,4309324698446987264
1028,5329954789943934976
1029,786686915184164864
1030,1869017607072382976
1031,6628292635243053056
1032,5944399129198198784
1033,7002641520813670400
1034,8702985973891334144
1035,1790833307458469888
1036,6450651469803683840
1037,2283328769609433088
1038,1367930977396981760
1039,7419391573491712000
1040,711695193568444416
1041,4064063533833256960
1042,1140372957076389888
1043,733200638380343296
1044,2558453667959144448
1045,5013881048166039552
1046,3759307780356308992
1047,7435875272710160384
1048,6432338602969006080
1049,4781534160852353024
1050,4385679830457253888
1051,5938246851823140864
1052,5196687924527104000
1053,4928934748627140608
1054,1226305823068651520
1055,115940565052293120
1056,8428093954150367232
1057,6616364924408954880
1058,8721298840717623296
1059,1615398153542959104
1060,1095998657037074432
1061,3843034634820517888
1062,2103714471238172672
1063,6564618901924085760
1064,170036564385071104
1065,4503072719184592896
1066,632147483555790848
1067,4198316965707644928
1068,2102351060849328128
1069,220796020406091776
1070,6915722088359657472
1071,7948279890690703360
1072,3099502574600978432
1073,763208337444569088
1074,172242575921512448
1075,1992939617107574784
1076,4847790749627973632
1077,377308584955871232
1078,4164506966124658688
1079,7779606736695984128
1080,2219887914895015936
1081,378904873959161856
1082,2789204266273734656
1083,5694958820141301760
1084,5848134841370935296
1085,3391111172169138176
1086,6833358644277411840
1087,5258155646313824256
1088,7159996686507442176
1089,4419112986111639552
1090,5565261376642875392
1091,6763532633574998016
1092,8316709377485209600
1093,2177342782470363136
1094,1429398699187896320
1095,4882210471748304896
1096,1818867873578221568
1097,3057334286098104320
1098,3147446296550309888
1099,5337703356322283520
1100,6352181170439979008
1101,1247201545355788288
1102,5490269655027154944
1103,6879329233311629312
1104,1391409555144966144
1105,7796933037056327680
1106,304522874868203520
1107,2669461400695341056
1108,2234021637265555456
1109,8238525077868511232
1110,1926073305790414848
1111,9220556302785183744
1112,3852989212726919168
1113,3426140616823144448
1114,5856493130282434560
1115,4249453265657266176
1116,3876090946549448704
1117,6241406316303089664
1118,6799548644702814208
1119,1799191596369969152
1120,6951128376937545728
1121,2783428832823083008
1122,1618357852924018688
1123,787296637717315584
1124,7935975335923810304
1125,4263963831950114816
1126,8130709923127361536
1127,1795999018371776512
1128,5723226264873992192
1129,8413960231779827712
1130,988183502291730432
1131,656002905232375808
1132,6920887799281352704
1133,6888064366151729152
1134,3498316604381331456
1135,2011629327862464512
1136,6164208583148830720
1137,7538147872609402880
1138,885157214547869696
1139,7664652738105442304
1140,1055049813615181824
1141,4925742170637336576
1142,202859997514694656
1143,887363226080116736
1144,4619623006774231040
1145,1776699585083736064
1146,7001654954351919104
1147,5585547376392667136
1148,1826239596036358144
1149,6459386602635395072
1150,8383109931582095360
1151,8382733087653494784
1152,2297462491975778304
1153,455492884578172928
1154,5633491098341998592
1155,8297786788122984448
1156,2904767987401621504
1157,994568658288115712
1158,1311628966527762432
1159,2386587935966232576
1160,4835863038791778304
1161,9029014293584019456
1162,476765450781327360
1163,2057976760816893952
1164,797251215627911168
1165,4723259017059631104
1166,5945995418201489408
1167,8971115993711509504
1168,1281998111404720128
1169,3184825718051700736
1170,6768931223109632000
1171,5574606232016125952
1172,5786667119588409344
1173,2932425709601161216
1174,5758632553456074752
1175,1473163276677283840
1176,6967235232235782144
1177,5557512810264526848
1178,7942737335840407552
1179,5922516840461893632
1180,5368930500448616448
1181,5793052275574571008
1182,9172612580835852288
1183,2950128853892202496
1184,6121430572112805888
1185,599700894363156480
1186,3858764646181765120
1187,8687488841133064192
1188,8098263333938921472
1189,1798205029908217856
1190,8833669983843123200
1191,3431683171668721664
1192,9013894004747534336
1193,6533014913873346560
1194,7184461830721372160
1195,7363466406551093248
1196,5788640252503523328
1197,6159419716155736064
1198,5524079654610141184
1199,6088230295062970368
1200,626372050100944896
1201,3933379523879370752
1202,343498585372884992
1203,8874851705884246016
1204,5196078201993953280
1205,3648909770154311680
1206,4045750667011162112
1207,4511807852028887040
1208,4825298738341740544
1209,4952790170303725568
1210,2223457336813420544
1211,2596442812002074624
1212,2127802771519307776
1213,7283308974005288960
1214,4165116688659382272
1215,4586422729720725504
1216,9127484592947724288
1217,1887707317823078400
1218,8920212572376924160
1219,4875215593214574592
1220,1271666689561329664
1221,3486388893543038976
1222,4741948727806132224
1223,1357599555557785600
1224,8215423344057516032
1225,3796687201857699840
1226,9003562582912532480
1227,5287176778899521536
1228,4636339584597229568
1229,8610900830515625984
1230,8397243653948440576
1231,9064420582161907712
1232,3794104346401046528
1233,2317371647801163776
1234,8718106262719430656
1235,8354698521527451648
1236,6883885221700173824
1237,3284892306418696192
1238,3557201470707204096
1239,7797309880989122560
1240,3475070905237897216
1241,4813371027511836672
1242,1599668142177517568
1243,8822351995544272896
1244,251790285917388800
1245,3968552933859000320
1246,2904767987401621504
1247,7576137016650235904
1248,7771248447776096256
1249,6669474357282078720
1250,5383064222814961664
1251,7247902685435789312
1252,7089560953267683328
1253,5806953119338201088
1254,4875825315756113920
1255,9178388014282309632
1256,8318072787872776192
1257,8264586511073148928
1258,3089547996686188544
1259,4328391253134671872
1260,5712661964417662976
1261,975269225000075264
1262,5848744563908280320
1263,7284295540475428864
1264,5079527914408509440
1265,5949187996199682048
1266,4564307562358374400
1267,4153565821748117504
1268,1917947895487660032
1269,1042889224174436352
1270,7138491241687154688
1271,8809204839633387520
1272,7085381808807739392
1273,1631881852757213184
1274,3466102893793247232
1275,1880335595369136128
1276,1465414710301032448
1277,4985236759496359936
1278,7075050386972737536
1279,4583230151726202880
1280,4519179574478635008
1281,1253353822735040512
1282,1970070761898246144
1283,556169195472027648
1284,2651758256404824064
1285,5673076531388219392
1286,1438133832019607552
1287,7973964479966740480
1288,6833968366818951168
1289,4166103255123755008
1290,4888972471664902144
1291,7323504129584660480
1292,85323143459110912
1293,3397263449552584704
1294,7180659530190028800
1295,8253645366700802048
1296,4762844450097463296
1297,6812695800607408128
1298,3815000068692377600
1299,1347644977647190016
1300,399800596242104320
1301,7119801530940653568
1302,3319312028543221760
1303,7436484995251699712
1304,2062532749205438464
1305,5435563933144449024
1306,7114026097477419008
1307,4153942665676718080
1308,9048690570800660480
1309,2076666471571783680
1310,2797329676576489472
1311,9055452570717257728
1312,5074739047415414784
1313,8247869933241761792
1314,763818059969331200
1315,8473454820644093952
1316,818523781843648512
1317,7692687304233582592
1318,4961381337826066432
1319,5025808759004332032
1320,3917649512516026368
1321,8300369643579637760
1322,1699734730540318720
1323,3475447749158109184
1324,740339482221346816
1325,4656625584347021312
1326,2327093347098820608
1327,2864195987895746560
1328,7804071880905719808
1329,1618357852924018688
1330,920186659203448832
1331,4744531583262785536
1332,3636982059316019200
1333,8023504490918313984
1334,2523424223309856768
1335,4815344160435339264
1336,8758678262227402752
1337,2818225398859431936
1338,5718060553953607680
1339,8473831664567451648
1340,6338280326672941056
1341,2915709131769774080
1342,3377587172335943680
1343,9052869715260604416
1344,5650817398710730752
1345,2397529080342773760
1346,5112728191458344960
1347,2101741338314670080
1348,1993316461036175360
1349,7694893315768975360
1350,6388574025479618560
1351,1170613534736777216
1352,7355717840172744704
1353,231737164780011520
1354,3451592327494107136
1355,2841703976615804928
1356,7895780180352827392
1357,9201866592030294016
1358,8335775932165914624
1359,1668507586416082944
1360,2290700492059181056
1361,8417152809778020352
1362,1550128131224895488
1363,5728391975791493120
1364,1264294967111581696
1365,1847512162247901184
1366,996541791211618304
1367,4614457295852535808
1368,7659254148570808320
1369,916007514745602048
1370,3523391471115829248
1371,8579063963856142336
1372,7284905263008579584
1373,8654432529408851968
1374,6428392337125015552
1375,2301264792507121664
